Time,Des_Pos_X,Des_Pos_Y,Des_Pos_Z,Quad_Pos_X,Quad_Pos_Y,Quad_Pos_Z,Vx,Vy,Vz,Alpha,Beta,GammaAlpha,GammaBeta,Fx,Fy,Fz
35.444000000,0.0000,0.0000,-1.5000,-0.0056,-0.0055,0.9676,-0.0046,0.0028,-0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.464000000,0.0000,0.0000,-1.5000,-0.0056,-0.0055,0.9676,-0.0046,0.0028,-0.0006,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.484000000,0.0000,0.0000,-1.5000,-0.0055,-0.0056,0.9676,-0.0042,0.0026,-0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.504000000,0.0000,0.0000,-1.5000,-0.0055,-0.0056,0.9676,-0.0036,0.0032,-0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.524000000,0.0000,0.0000,-1.5000,-0.0055,-0.0056,0.9676,-0.0036,0.0032,-0.0002,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.548000000,0.0000,0.0000,-1.5000,-0.0054,-0.0057,0.9676,-0.0031,0.0028,0.0003,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.564000000,0.0000,0.0000,-1.5000,-0.0054,-0.0057,0.9676,-0.0031,0.0028,0.0003,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.584000000,0.0000,0.0000,-1.5000,-0.0054,-0.0057,0.9677,-0.0028,0.0023,0.0007,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.604000000,0.0000,0.0000,-1.5000,-0.0054,-0.0057,0.9677,-0.0028,0.0023,0.0007,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.624000000,0.0000,0.0000,-1.5000,-0.0054,-0.0057,0.9677,-0.0028,0.0023,0.0007,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.644000000,0.0000,0.0000,-1.5000,-0.0053,-0.0058,0.9678,-0.0024,0.0021,0.0007,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.664000000,0.0000,0.0000,-1.5000,-0.0053,-0.0058,0.9678,-0.0024,0.0021,0.0007,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.684000000,0.0000,0.0000,-1.5000,-0.0052,-0.0058,0.9678,-0.0027,0.0021,0.0003,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.704000000,0.0000,0.0000,-1.5000,-0.0051,-0.0059,0.9679,-0.0027,0.0021,0.0004,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.724000000,0.0000,0.0000,-1.5000,-0.0051,-0.0059,0.9679,-0.0027,0.0021,0.0004,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.744000000,0.0000,0.0000,-1.5000,-0.0051,-0.0059,0.9679,-0.0026,0.0021,0.0004,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.764000000,0.0000,0.0000,-1.5000,-0.0051,-0.0059,0.9679,-0.0026,0.0021,0.0004,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35.784000000,0.0000,0.0000,-1.5000,-0.0050,-0.0059,0.9679,-0.0020,0.0019,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.804000000,0.0000,0.0000,-1.5000,-0.0050,-0.0060,0.9679,-0.0020,0.0015,-0.0008,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.824000000,0.0000,0.0000,-1.5000,-0.0050,-0.0060,0.9679,-0.0020,0.0015,-0.0008,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.844000000,0.0000,0.0000,-1.5000,-0.0049,-0.0061,0.9680,-0.0010,0.0016,-0.0003,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.864000000,0.0000,0.0000,-1.5000,-0.0049,-0.0061,0.9680,-0.0010,0.0016,-0.0003,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
35.884000000,0.0000,0.0000,-1.5000,-0.0047,-0.0061,0.9680,-0.0003,0.0010,0.0002,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
35.904000000,0.0000,0.0000,-1.5000,-0.0047,-0.0061,0.9680,-0.0003,0.0010,0.0002,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
35.924000000,0.0000,0.0000,-1.5000,-0.0046,-0.0062,0.9680,-0.0007,0.0014,-0.0001,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.944000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0009,0.0011,0.0000,-0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
35.964000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0009,0.0011,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
35.984000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0007,0.0003,-0.0008,-0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.004000000,0.0000,0.0000,-1.5000,-0.0044,-0.0064,0.9679,-0.0012,-0.0000,-0.0009,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
36.024000000,0.0000,0.0000,-1.5000,-0.0044,-0.0065,0.9679,-0.0012,-0.0000,-0.0011,-0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.044000000,0.0000,0.0000,-1.5000,-0.0044,-0.0065,0.9679,-0.0012,-0.0000,-0.0011,-0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.064000000,0.0000,0.0000,-1.5000,-0.0043,-0.0066,0.9679,-0.0007,-0.0008,-0.0001,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
36.084000000,0.0000,0.0000,-1.5000,-0.0043,-0.0066,0.9679,-0.0007,-0.0008,-0.0001,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
36.104000000,0.0000,0.0000,-1.5000,-0.0043,-0.0067,0.9679,-0.0006,-0.0015,-0.0003,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
36.124000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9679,-0.0009,-0.0016,-0.0009,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.144000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9679,-0.0009,-0.0016,-0.0009,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.164000000,0.0000,0.0000,-1.5000,-0.0043,-0.0070,0.9678,-0.0022,-0.0020,-0.0018,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.184000000,0.0000,0.0000,-1.5000,-0.0043,-0.0071,0.9677,-0.0027,-0.0019,-0.0026,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.204000000,0.0000,0.0000,-1.5000,-0.0044,-0.0072,0.9677,-0.0032,-0.0011,-0.0013,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.224000000,0.0000,0.0000,-1.5000,-0.0044,-0.0072,0.9677,-0.0032,-0.0011,-0.0013,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.248000000,0.0000,0.0000,-1.5000,-0.0044,-0.0073,0.9676,-0.0029,-0.0006,-0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.264000000,0.0000,0.0000,-1.5000,-0.0044,-0.0073,0.9676,-0.0029,-0.0006,-0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.284000000,0.0000,0.0000,-1.5000,-0.0045,-0.0073,0.9676,-0.0032,0.0004,-0.0002,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.304000000,0.0000,0.0000,-1.5000,-0.0045,-0.0073,0.9676,-0.0032,0.0004,-0.0002,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.324000000,0.0000,0.0000,-1.5000,-0.0046,-0.0073,0.9676,-0.0036,0.0003,-0.0001,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.344000000,0.0000,0.0000,-1.5000,-0.0047,-0.0073,0.9677,-0.0036,0.0009,-0.0003,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.364000000,0.0000,0.0000,-1.5000,-0.0047,-0.0073,0.9677,-0.0036,0.0009,-0.0003,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.384000000,0.0000,0.0000,-1.5000,-0.0047,-0.0072,0.9677,-0.0035,0.0012,-0.0003,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.404000000,0.0000,0.0000,-1.5000,-0.0048,-0.0072,0.9677,-0.0027,0.0018,0.0001,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
36.424000000,0.0000,0.0000,-1.5000,-0.0048,-0.0072,0.9677,-0.0027,0.0018,0.0001,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.444000000,0.0000,0.0000,-1.5000,-0.0047,-0.0071,0.9677,-0.0021,0.0021,0.0007,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.464000000,0.0000,0.0000,-1.5000,-0.0047,-0.0071,0.9677,-0.0021,0.0021,0.0007,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.484000000,0.0000,0.0000,-1.5000,-0.0047,-0.0071,0.9678,-0.0024,0.0022,0.0010,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.504000000,0.0000,0.0000,-1.5000,-0.0048,-0.0070,0.9678,-0.0025,0.0026,0.0006,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
36.524000000,0.0000,0.0000,-1.5000,-0.0048,-0.0070,0.9678,-0.0025,0.0026,0.0006,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.544000000,0.0000,0.0000,-1.5000,-0.0048,-0.0070,0.9679,-0.0021,0.0025,0.0008,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.564000000,0.0000,0.0000,-1.5000,-0.0048,-0.0070,0.9679,-0.0021,0.0025,0.0008,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.584000000,0.0000,0.0000,-1.5000,-0.0048,-0.0069,0.9679,-0.0022,0.0033,0.0008,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.604000000,0.0000,0.0000,-1.5000,-0.0048,-0.0069,0.9679,-0.0022,0.0033,0.0008,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.624000000,0.0000,0.0000,-1.5000,-0.0047,-0.0068,0.9679,-0.0015,0.0032,0.0009,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
36.644000000,0.0000,0.0000,-1.5000,-0.0047,-0.0068,0.9680,-0.0016,0.0031,0.0009,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.664000000,0.0000,0.0000,-1.5000,-0.0047,-0.0068,0.9680,-0.0016,0.0031,0.0009,-0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.684000000,0.0000,0.0000,-1.5000,-0.0047,-0.0067,0.9680,-0.0019,0.0029,-0.0002,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.704000000,0.0000,0.0000,-1.5000,-0.0047,-0.0066,0.9679,-0.0024,0.0036,-0.0014,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.724000000,0.0000,0.0000,-1.5000,-0.0047,-0.0066,0.9679,-0.0020,0.0036,-0.0018,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.744000000,0.0000,0.0000,-1.5000,-0.0047,-0.0066,0.9679,-0.0020,0.0036,-0.0018,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.768000000,0.0000,0.0000,-1.5000,-0.0047,-0.0065,0.9677,-0.0018,0.0042,-0.0005,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.784000000,0.0000,0.0000,-1.5000,-0.0047,-0.0065,0.9677,-0.0018,0.0042,-0.0005,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
36.804000000,0.0000,0.0000,-1.5000,-0.0046,-0.0065,0.9677,-0.0018,0.0039,0.0001,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.824000000,0.0000,0.0000,-1.5000,-0.0046,-0.0065,0.9677,-0.0018,0.0039,0.0001,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.844000000,0.0000,0.0000,-1.5000,-0.0046,-0.0065,0.9677,-0.0024,0.0039,0.0002,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.864000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9677,-0.0018,0.0036,0.0004,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.884000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9677,-0.0018,0.0036,0.0004,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.904000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9677,-0.0012,0.0039,0.0011,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.924000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9677,-0.0012,0.0039,0.0011,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.944000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9678,-0.0009,0.0039,0.0021,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.964000000,0.0000,0.0000,-1.5000,-0.0046,-0.0064,0.9678,-0.0009,0.0039,0.0021,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
36.984000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9679,-0.0006,0.0037,0.0023,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
37.004000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0013,0.0031,0.0025,0.0000,-0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
37.024000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0013,0.0029,0.0021,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.044000000,0.0000,0.0000,-1.5000,-0.0045,-0.0063,0.9680,-0.0013,0.0029,0.0021,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.064000000,0.0000,0.0000,-1.5000,-0.0044,-0.0063,0.9681,-0.0003,0.0026,0.0026,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.084000000,0.0000,0.0000,-1.5000,-0.0044,-0.0063,0.9681,-0.0003,0.0026,0.0026,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.104000000,0.0000,0.0000,-1.5000,-0.0044,-0.0064,0.9681,0.0002,0.0018,0.0027,0.0000,-0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.128000000,0.0000,0.0000,-1.5000,-0.0043,-0.0065,0.9681,0.0004,0.0012,0.0031,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.144000000,0.0000,0.0000,-1.5000,-0.0043,-0.0065,0.9681,0.0004,0.0012,0.0031,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.164000000,0.0000,0.0000,-1.5000,-0.0043,-0.0065,0.9682,0.0004,0.0014,0.0033,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.184000000,0.0000,0.0000,-1.5000,-0.0043,-0.0065,0.9682,0.0004,0.0014,0.0033,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.204000000,0.0000,0.0000,-1.5000,-0.0042,-0.0066,0.9683,0.0005,0.0008,0.0034,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.224000000,0.0000,0.0000,-1.5000,-0.0042,-0.0067,0.9683,0.0005,0.0008,0.0030,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.244000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9683,-0.0003,0.0003,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.264000000,0.0000,0.0000,-1.5000,-0.0042,-0.0068,0.9683,-0.0003,0.0003,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.284000000,0.0000,0.0000,-1.5000,-0.0041,-0.0069,0.9683,-0.0000,0.0006,0.0022,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
37.304000000,0.0000,0.0000,-1.5000,-0.0041,-0.0069,0.9683,-0.0000,0.0006,0.0022,0.0000,0.0000,-0.0001,0.0000,0.0000,0.0000,0.0000
37.324000000,0.0000,0.0000,-1.5000,-0.0041,-0.0069,0.9683,-0.0001,0.0002,0.0020,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.344000000,0.0000,0.0000,-1.5000,-0.0041,-0.0070,0.9683,0.0009,0.0004,0.0017,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.364000000,0.0000,0.0000,-1.5000,-0.0041,-0.0070,0.9683,0.0009,0.0004,0.0017,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.384000000,0.0000,0.0000,-1.5000,-0.0041,-0.0070,0.9683,0.0013,0.0007,0.0016,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.404000000,0.0000,0.0000,-1.5000,-0.0040,-0.0071,0.9683,0.0013,0.0009,0.0017,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.424000000,0.0000,0.0000,-1.5000,-0.0040,-0.0071,0.9683,0.0013,0.0009,0.0017,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.444000000,0.0000,0.0000,-1.5000,-0.0040,-0.0071,0.9682,0.0014,0.0009,0.0024,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.464000000,0.0000,0.0000,-1.5000,-0.0040,-0.0071,0.9682,0.0014,0.0009,0.0024,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
37.488000000,0.0000,0.0000,-1.5000,-0.0039,-0.0071,0.9682,0.0016,0.0008,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.504000000,0.0000,0.0000,-1.5000,-0.0039,-0.0071,0.9682,0.0016,0.0008,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
37.524000000,0.0000,0.0000,-1.5000,-0.0039,-0.0071,0.9682,0.0016,0.0004,0.0035,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.544000000,0.0000,0.0000,-1.5000,-0.0038,-0.0071,0.9683,0.0015,0.0003,0.0039,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.564000000,0.0000,0.0000,-1.5000,-0.0038,-0.0072,0.9683,0.0015,0.0006,0.0048,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.584000000,0.0000,0.0000,-1.5000,-0.0038,-0.0072,0.9683,0.0015,0.0006,0.0048,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.604000000,0.0000,0.0000,-1.5000,-0.0037,-0.0072,0.9684,0.0011,-0.0001,0.0046,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.624000000,0.0000,0.0000,-1.5000,-0.0037,-0.0072,0.9684,0.0011,-0.0001,0.0046,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.644000000,0.0000,0.0000,-1.5000,-0.0037,-0.0073,0.9684,0.0010,-0.0002,0.0044,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.664000000,0.0000,0.0000,-1.5000,-0.0037,-0.0073,0.9684,0.0010,-0.0002,0.0044,0.0000,0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
37.684000000,0.0000,0.0000,-1.5000,-0.0037,-0.0073,0.9685,0.0010,-0.0005,0.0043,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.704000000,0.0000,0.0000,-1.5000,-0.0037,-0.0074,0.9685,0.0010,-0.0003,0.0045,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.724000000,0.0000,0.0000,-1.5000,-0.0037,-0.0074,0.9685,0.0010,-0.0003,0.0045,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.744000000,0.0000,0.0000,-1.5000,-0.0037,-0.0074,0.9685,0.0002,-0.0005,0.0048,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.764000000,0.0000,0.0000,-1.5000,-0.0038,-0.0075,0.9686,-0.0003,-0.0004,0.0055,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.784000000,0.0000,0.0000,-1.5000,-0.0038,-0.0075,0.9686,-0.0003,-0.0004,0.0055,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.804000000,0.0000,0.0000,-1.5000,-0.0038,-0.0075,0.9686,0.0000,-0.0008,0.0058,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.824000000,0.0000,0.0000,-1.5000,-0.0038,-0.0075,0.9686,0.0000,-0.0008,0.0058,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
37.844000000,0.0000,0.0000,-1.5000,-0.0039,-0.0075,0.9687,0.0001,-0.0007,0.0053,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.864000000,0.0000,0.0000,-1.5000,-0.0039,-0.0075,0.9687,0.0004,-0.0001,0.0052,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
37.884000000,0.0000,0.0000,-1.5000,-0.0039,-0.0076,0.9687,0.0003,-0.0004,0.0056,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
37.904000000,0.0000,0.0000,-1.5000,-0.0039,-0.0076,0.9687,0.0003,-0.0004,0.0056,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
37.924000000,0.0000,0.0000,-1.5000,-0.0040,-0.0076,0.9688,0.0002,0.0001,0.0048,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.944000000,0.0000,0.0000,-1.5000,-0.0040,-0.0076,0.9688,0.0002,0.0001,0.0048,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.964000000,0.0000,0.0000,-1.5000,-0.0040,-0.0076,0.9687,0.0002,0.0003,0.0054,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
37.984000000,0.0000,0.0000,-1.5000,-0.0040,-0.0076,0.9687,0.0002,0.0003,0.0054,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
38.004000000,0.0000,0.0000,-1.5000,-0.0040,-0.0075,0.9688,-0.0001,0.0011,0.0056,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
38.024000000,0.0000,0.0000,-1.5000,-0.0040,-0.0075,0.9688,-0.0001,0.0011,0.0056,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
38.048000000,0.0000,0.0000,-1.5000,-0.0041,-0.0075,0.9688,0.0002,0.0010,0.0060,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
38.064000000,0.0000,0.0000,-1.5000,-0.0041,-0.0075,0.9689,0.0003,0.0013,0.0063,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000
38.084000000,0.0000,0.0000,-1.5000,-0.0041,-0.0074,0.9690,0.0004,0.0013,0.0067,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.104000000,0.0000,0.0000,-1.5000,-0.0041,-0.0074,0.9690,0.0004,0.0013,0.0067,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.124000000,0.0000,0.0000,-1.5000,-0.0041,-0.0074,0.9690,0.0006,0.0012,0.0074,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.144000000,0.0000,0.0000,-1.5000,-0.0041,-0.0074,0.9690,0.0006,0.0012,0.0074,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
38.164000000,0.0000,0.0000,-1.5000,-0.0041,-0.0073,0.9691,0.0007,0.0022,0.0077,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
38.184000000,0.0000,0.0000,-1.5000,-0.0041,-0.0073,0.9691,0.0007,0.0022,0.0077,-0.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0000,0.0000
38.204000000,0.0000,0.0000,-1.5000,-0.0041,-0.0072,0.9692,0.0008,0.0021,0.0078,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.224000000,0.0000,0.0000,-1.5000,-0.0041,-0.0072,0.9692,0.0008,0.0021,0.0078,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.244000000,0.0000,0.0000,-1.5000,-0.0041,-0.0072,0.9692,0.0006,0.0019,0.0071,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.264000000,0.0000,0.0000,-1.5000,-0.0041,-0.0071,0.9694,0.0010,0.0024,0.0063,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.284000000,0.0000,0.0000,-1.5000,-0.0041,-0.0071,0.9694,0.0010,0.0024,0.0063,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.304000000,0.0000,0.0000,-1.5000,-0.0040,-0.0070,0.9694,0.0012,0.0026,0.0074,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.324000000,0.0000,0.0000,-1.5000,-0.0040,-0.0070,0.9694,0.0015,0.0025,0.0078,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.344000000,0.0000,0.0000,-1.5000,-0.0040,-0.0070,0.9694,0.0015,0.0025,0.0078,-0.0000,-0.0000,0.0001,-0.0000,0.0000,0.0000,0.0000
38.364000000,0.0000,0.0000,-1.5000,-0.0040,-0.0070,0.9694,0.0016,0.0020,0.0075,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.384000000,0.0000,0.0000,-1.5000,-0.0040,-0.0070,0.9694,0.0016,0.0020,0.0075,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.404000000,0.0000,0.0000,-1.5000,-0.0040,-0.0069,0.9694,0.0011,0.0016,0.0074,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.424000000,0.0000,0.0000,-1.5000,-0.0039,-0.0069,0.9695,0.0006,0.0014,0.0070,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
38.444000000,0.0000,0.0000,-1.5000,-0.0039,-0.0069,0.9695,0.0006,0.0014,0.0070,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
